,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__gamma,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
31,114.75174102783205,6.266825723648071,0.7848366897952277,0.6746116220284852,0.7560287889015452,0.8034608224741919,0.6989418684832998,0.7785138181445757,1e-08,1e-08,"{'krr__alpha': 1e-08, 'krr__gamma': 1e-08}",13,32,15,0.7835505161617871,0.6712328767123288,0.7539911521446433,0.8018277204264681,0.6982278914476501,0.7769098875976378,0.7867659502453884,0.6818493150684931,0.7596337275848913,0.8049162294804535,0.7019946922352538,0.7805435248203321,0.7850736165171772,0.6732876712328767,0.7558631295655517,0.8023777288881367,0.6979710641212225,0.7773275492205749,0.7838889829074294,0.6763698630136986,0.7556916013009374,0.8041969876459638,0.6966869274890848,0.7786069651741294,0.7849043831443561,0.6703183841150291,0.7549643339117023,0.8039854459299374,0.6998287671232877,0.7791811639102044,2.2191074416588594,0.7366281085137449,0.0011256245827257526,0.0041731587390283036,0.0019194660394375367,0.0011640869811794215,0.0018244618528410934,0.001307942130912357
84,114.16011033058166,6.168612623214723,0.7844982230495854,0.6776941889857573,0.7565502984610366,0.7949822304958537,0.6906376925765174,0.7690280614989251,0.01,1e-05,"{'krr__alpha': 0.01, 'krr__gamma': 1e-05}",14,31,14,0.7837197495346082,0.673972602739726,0.7548906789413118,0.7943814520223388,0.6908655080900608,0.7685714285714287,0.7928583516669487,0.6945205479452055,0.7681818181818182,0.7950160771704179,0.6895813714579231,0.7687902648532571,0.7849043831443561,0.6743150684931507,0.7559992320982915,0.7949737688272127,0.6906086807636332,0.7690181124880839,0.7825351159248604,0.6808219178082192,0.755749857441551,0.7940852936199019,0.6876979710641212,0.7674962977117471,0.7784735149771534,0.6648408079424855,0.7479299056422106,0.7964545608393975,0.6944349315068493,0.7712642038701089,2.626246790560143,0.6701701696560356,0.004707730546157786,0.009832467718256726,0.0065314950857804895,0.0008166277452323189,0.002201342406967136,0.001233838957230228
0,8200.127862453459,8.101181840896606,0.7843966830258927,0.6916636496227131,0.7601428370162131,0.8160348620748009,0.7293682150383539,0.7966514946712527,1e-14,1e-09,"{'krr__alpha': 1e-14, 'krr__gamma': 1e-09}",15,9,11,0.7634117447960738,0.6664383561643835,0.7357277882797733,0.7986969030292774,0.7092714664840339,0.7769129782445612,0.7997969199526147,0.7294520547945206,0.7826566231857431,0.8299627686579794,0.7608937590959678,0.8155999082358338,0.7938737519038754,0.6815068493150684,0.7656791073489805,0.8239549839228296,0.7209999143908912,0.8019043084979767,0.7899813843289897,0.6702054794520548,0.759262851600388,0.8214587916737179,0.7050766201523843,0.796056446936014,0.77491961414791,0.7107155083875385,0.7573878146661803,0.8061008630902013,0.7505993150684932,0.7927838314418774,884.6180131867497,0.7769119641729947,0.013329317218742741,0.024457579510019745,0.015112775947315438,0.011708314002123884,0.02239914675564357,0.012582180741846546
20,112.37471752166748,6.781984519958496,0.7833474361144018,0.6733104397536966,0.7543969593575045,0.8031392790658318,0.6980514868425836,0.7780111741100436,1e-10,1e-09,"{'krr__alpha': 1e-10, 'krr__gamma': 1e-09}",16,35,18,0.7815197156879337,0.6708904109589041,0.7521597235553849,0.8022931122017262,0.7000256827326428,0.7777619251438627,0.7857505500084617,0.6801369863013699,0.7583046964490263,0.8044085293619901,0.7005393373854978,0.7797417694983086,0.7847351497715349,0.6715753424657535,0.7551020408163266,0.8018700287696734,0.6949747453129013,0.7761365266026101,0.7821966491792182,0.6763698630136986,0.7542486156196294,0.804070062616348,0.6976286276859858,0.7787280806536384,0.7825351159248604,0.6675795960287573,0.7521697203471552,0.8030546623794212,0.6970890410958904,0.7776875686517981,4.862248383146912,0.4579318351031464,0.0016140286366649436,0.004419761989458711,0.0022695978739902074,0.0009809698254316648,0.0020326485115889216,0.001199171731405339
116,113.86945991516113,6.769540643692016,0.7781688949060757,0.6896790365468759,0.7544429591833206,0.8033762057877814,0.7189747268424428,0.7832749812444776,10.0,0.001,"{'krr__alpha': 10, 'krr__gamma': 0.001}",17,13,17,0.7801658487053647,0.685958904109589,0.7551366635249764,0.8026315789473685,0.7204862597380361,0.7829929757640601,0.7855813166356406,0.7085616438356165,0.7655874190564294,0.8031815874090371,0.7164626316240048,0.7825151940158953,0.7739042139109833,0.6804794520547945,0.7483992467043316,0.8035200541546793,0.7186028593442342,0.7833146696528556,0.7759350143848367,0.6873287671232877,0.7519670288497565,0.8042392959891691,0.720400650629227,0.7843594165074335,0.7752580808935522,0.686066415611092,0.7511244377811094,0.8033085124386529,0.7189212328767123,0.7831926502821432,4.32507942166567,0.4028923114735054,0.0042563454926027,0.00973241382790327,0.0059724281062102005,0.0005220239233436121,0.0014676348161085776,0.0006068207511881691
54,117.27969641685486,6.325685167312622,0.7778981215095617,0.6926931338019913,0.7550412009376986,0.9124217295650702,0.8558660343515344,0.9061837034306078,1e-05,1e-05,"{'krr__alpha': 1e-05, 'krr__gamma': 1e-05}",18,8,16,0.7815197156879337,0.6938356164383561,0.7583754445068314,0.9116601793873752,0.8561766972005821,0.9054775916704392,0.7847351497715349,0.7030821917808219,0.7634808478988472,0.91161787104417,0.8543789059155894,0.9052564742165178,0.7730580470468776,0.6869863013698628,0.7494862693816551,0.9137755965476392,0.8575464429415289,0.9076658209496196,0.7754273142663733,0.6993150684931507,0.7547588246165219,0.9121678795058386,0.8554918243301087,0.9059015501767744,0.7747503807750888,0.6802464909277645,0.7491046182846371,0.9128871213403283,0.8557363013698629,0.9066170801396888,3.443652861834388,0.4748670789450214,0.004456464536302657,0.008253177164738579,0.005450226336269848,0.0008173288638377516,0.001028464798305785,0.0008743507310106437
75,115.20938024520872,6.654919719696045,0.7758673210357083,0.6949531029437283,0.7539568191969559,0.9427906583178204,0.9003492661071192,0.9395953388515884,0.001,0.0001,"{'krr__alpha': 0.001, 'krr__gamma': 0.0001}",19,6,19,0.7772888813674057,0.6934931506849316,0.7547521431233694,0.9435183618209512,0.901977570413492,0.9404204043379304,0.7813504823151125,0.7047945205479452,0.7610946745562129,0.9425875782704348,0.9002653882373084,0.9393898789584172,0.7715349466914876,0.6893835616438356,0.7488839285714285,0.9430106617024876,0.9008646519989728,0.9398472737016031,0.7759350143848367,0.7023972602739726,0.7559896793217841,0.9428414283296668,0.8997517335844534,0.9396093156318448,0.7732272804196988,0.6846970215679562,0.7490636704119851,0.9419952614655609,0.8988869863013699,0.938709821628146,2.1852103178077087,0.2767973669562577,0.00340087505488723,0.0076237449444961965,0.004591103655879311,0.0005008850427127578,0.0010410898495964306,0.0005604915871814419
105,113.38585739135742,6.9045042991638175,0.7709595532238958,0.685227591414087,0.7472548673767178,0.7801404636994416,0.6957229352079775,0.7577314503310834,1.0,0.0001,"{'krr__alpha': 1, 'krr__gamma': 0.0001}",20,19,20,0.7752580808935522,0.6832191780821918,0.7502820609251599,0.7788542900660009,0.6955740090745656,0.7566233645294967,0.7779658148586901,0.7037671232876712,0.7580228697897455,0.7794042985276697,0.6931769540279086,0.7564461883408072,0.7717041800643086,0.6852739726027397,0.747897589235657,0.7805043154510071,0.6956596181833747,0.7580223880597015,0.7632425114232526,0.6767123287671233,0.7385535413941321,0.7805889321374175,0.6961732728362298,0.7582284382284382,0.7666271788796751,0.6771653543307087,0.741518275538894,0.7813504823151125,0.6980308219178082,0.759336872496973,2.685854850546212,0.2367217053434917,0.005411870526255999,0.009851492091591163,0.00684322187136536,0.000893738089457482,0.0015516026071720624,0.0010759902034969359
77,114.69759559631348,6.497613573074341,0.7657471653410053,0.6295465992599645,0.7264774409468551,1.0,1.0,1.0,0.001,0.01,"{'krr__alpha': 0.001, 'krr__gamma': 0.01}",21,70,27,0.7634117447960738,0.6263698630136987,0.7234968354430379,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7639194449145371,0.6273972602739726,0.7242538050998222,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,1.5761467646542866,0.4406490056021862,0.00235325683476307,0.0076465836546982,0.0035993743238949376,0.0,0.0,0.0
67,111.94337835311892,6.3268449783325185,0.7657133186664409,0.6295465992599645,0.7264488143142425,1.0,1.0,1.0,0.0001,0.01,"{'krr__alpha': 0.0001, 'krr__gamma': 0.01}",22,70,29,0.7634117447960738,0.6263698630136987,0.7234968354430379,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,1.9342160183031012,0.5124711387027472,0.002380362291083727,0.0076465836546982,0.003617469263560889,0.0,0.0,0.0
47,110.4280731201172,6.4529212474822994,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-06,0.01,"{'krr__alpha': 1e-06, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,2.539399930550211,0.4723871762956888,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
17,112.11391587257386,6.507091903686524,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-12,0.01,"{'krr__alpha': 1e-12, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,2.600285864928222,0.3649823319427011,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
37,113.2693521976471,6.165511560440064,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-08,0.01,"{'krr__alpha': 1e-08, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,4.2833928773840855,0.6709892361122453,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
27,111.54193725585938,6.4579673290252675,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-10,0.01,"{'krr__alpha': 1e-10, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,3.59743456673272,0.3318720298406321,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
7,157.14933819770812,8.172129487991333,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-14,0.01,"{'krr__alpha': 1e-14, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,4.592330710289206,0.14362629649817227,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
57,114.35303363800048,6.3212675094604505,0.7656794719918768,0.6295465992599645,0.7264202006367482,1.0,1.0,1.0,1e-05,0.01,"{'krr__alpha': 1e-05, 'krr__gamma': 0.01}",23,70,30,0.7632425114232526,0.6263698630136987,0.7233537670555666,1.0,1.0,1.0,0.7691656794719919,0.6428082191780822,0.7334896443923408,1.0,1.0,1.0,0.7637502115417161,0.6273972602739726,0.7241106719367589,1.0,1.0,1.0,0.7642579116601794,0.6315068493150685,0.7258413698090928,1.0,1.0,1.0,0.767981045862244,0.6196508045190003,0.7253055499899821,1.0,1.0,1.0,4.786610132652635,0.5896795590432767,0.002413816121804085,0.0076465836546982,0.003641193868190465,0.0,0.0,0.0
87,112.95902562141418,6.495443439483642,0.7656456253173126,0.6290671941022262,0.7262397928020667,1.0,1.0,1.0,0.01,0.01,"{'krr__alpha': 0.01, 'krr__gamma': 0.01}",29,78,36,0.7629040446776104,0.6253424657534247,0.7227389669503266,1.0,1.0,1.0,0.7689964460991707,0.6424657534246575,0.7332421340629275,1.0,1.0,1.0,0.7639194449145371,0.6273972602739726,0.7242538050998222,1.0,1.0,1.0,0.7642579116601794,0.6311643835616438,0.7257334120889938,1.0,1.0,1.0,0.7681502792350652,0.6189661074974324,0.725230645808263,1.0,1.0,1.0,1.8392347251907053,0.6267595615158587,0.002446344356011867,0.007779637863114956,0.0036471224551118953,0.0,0.0,0.0
97,112.22958025932311,6.8116716861724855,0.7649009984768996,0.6267385676701074,0.7248708392835332,1.0,1.0,1.0,0.1,0.01,"{'krr__alpha': 0.1, 'krr__gamma': 0.01}",30,81,38,0.760873244203757,0.6219178082191781,0.7199207135777999,1.0,1.0,1.0,0.7678118124894229,0.6404109589041096,0.7316118935837247,1.0,1.0,1.0,0.7639194449145371,0.6256849315068493,0.7237076648841354,1.0,1.0,1.0,0.7637502115417161,0.6287671232876713,0.7245461720599843,1.0,1.0,1.0,0.7681502792350652,0.6169120164327285,0.7245677523120225,1.0,1.0,1.0,0.8016254332001884,0.40056463295222255,0.002740117738772583,0.00789886447558447,0.003781423086152968,0.0,0.0,0.0
33,113.35225372314451,6.402273893356322,0.7647317651040785,0.6905699164763428,0.7436375354895989,0.9438483668979524,0.9059996212090118,0.9409942218925649,1e-08,1e-06,"{'krr__alpha': 1e-08, 'krr__gamma': 1e-06}",31,10,21,0.7630732780504316,0.6845890410958904,0.7406446832160059,0.94334912844813,0.9058299803099049,0.9404915337096128,0.7727195803012354,0.7054794520547946,0.7541643785465862,0.9425875782704348,0.9042034072425306,0.9396379164627906,0.7642579116601794,0.6880136986301372,0.7425614489003881,0.9452106955491624,0.9074565533772794,0.9424316514781064,0.7635809781688949,0.6955479452054795,0.7440923246015754,0.9426298866136402,0.9046314527865764,0.939706536238328,0.7600270773396514,0.6792194453954126,0.7367248421834386,0.945464545608394,0.9078767123287672,0.9427034715739876,3.4091178132814077,1.0757053583817222,0.004248263305123178,0.009145636499949315,0.005812430020342249,0.0012483184028370202,0.0014678671530474465,0.001321978249372902
22,113.19843583106994,6.529777812957764,0.7642917583347436,0.6869401546664916,0.7422689896197718,0.9384328989676765,0.8986542336049762,0.9351777756816254,1e-10,1e-07,"{'krr__alpha': 1e-10, 'krr__gamma': 1e-07}",32,18,22,0.7615501776950414,0.6794520547945205,0.7379579691277663,0.9378490438314436,0.8982963787346974,0.9345802716544198,0.7708580132002031,0.6993150684931507,0.7510114012504598,0.9368336435945168,0.8965841965585138,0.9334640581131068,0.7625655779319682,0.6863013698630137,0.7407133616706709,0.9396259942460652,0.9001797791284992,0.9364563387807808,0.7659502453883906,0.6958904109589041,0.7460987699651184,0.9378067354882382,0.8976971149730332,0.9344978165938864,0.7605347774581147,0.6737418692228688,0.7355634460848439,0.940049077678118,0.9005136986301372,0.9368903932659334,2.4527725295122798,0.6588946985317405,0.003754388119509117,0.0096324452169345,0.005604750997347167,0.0012104623281264245,0.0014909117265390767,0.0012902686477457698
107,112.11293530464172,6.758655786514282,0.7605347774581147,0.6129718899044707,0.7167163996375582,0.999399221526485,0.9987843301321782,0.9993917752583006,1.0,0.01,"{'krr__alpha': 1, 'krr__gamma': 0.01}",33,89,41,0.7542731426637332,0.6075342465753425,0.7096,0.999534608224742,0.9990582998030992,0.9995289280972978,0.7645963784058216,0.6219178082191781,0.7230738602428828,0.9993653748519208,0.9987158633678624,0.9993575191673448,0.7588424437299035,0.6095890410958904,0.7141424272818454,0.999534608224742,0.9990582998030992,0.9995289280972978,0.7593501438483669,0.6154109589041096,0.7165071770334928,0.9991538331358945,0.9982878178238164,0.9991431753919972,0.7656117786427483,0.6104073947278329,0.7202585336295699,0.999407683195126,0.9988013698630136,0.9994003255375652,2.7666443865130588,0.4080845234798831,0.004141206679758422,0.0051684964665933645,0.004696302165599717,0.00014006553864651816,0.00028341534318608537,0.0001418945263631234
44,113.20496525764466,6.17375955581665,0.7588085970553393,0.6898848442783245,0.7386876814355408,0.9611440176002708,0.9315971346748556,0.9595096048505972,1e-06,1e-05,"{'krr__alpha': 1e-06, 'krr__gamma': 1e-05}",34,12,25,0.7590116771027247,0.6852739726027397,0.7375598967932179,0.9610763242511424,0.9324544131495592,0.9594785059901338,0.7625655779319682,0.7023972602739726,0.7451407811080836,0.9616686410560162,0.9326256313671776,0.9600775535383802,0.7586732103570825,0.6886986301369863,0.7382525697503671,0.9611186325943476,0.9320263676055132,0.9595029304190721,0.757996276865798,0.6917808219178082,0.7385740402193784,0.9606109324758842,0.9302285763205204,0.9589198252658518,0.7557962430191234,0.6812735364601163,0.7339111193066566,0.9612455576239636,0.9306506849315068,0.959569209039548,2.424714948138297,0.9816297589552716,0.002186715221555336,0.00716906059669365,0.0036313131470284148,0.00033910077694218534,0.000974237324677456,0.0003674153009975568
86,112.82605895996092,6.470419836044313,0.7565070231849721,0.7020070533172633,0.7402218723719518,0.9995599932306652,0.9991096520752,0.9995546111845608,0.01,0.001,"{'krr__alpha': 0.01, 'krr__gamma': 0.001}",35,5,23,0.7524115755627009,0.6982876712328767,0.7359682367803646,0.9995769165679472,0.9991439089119082,0.999571771154505,0.7574885767473346,0.7075342465753425,0.7424977538185086,0.9993653748519208,0.9987158633678624,0.9993575191673448,0.7574885767473346,0.6958904109589041,0.7393123521921048,0.9997461499407684,0.9994863453471451,0.999743106696352,0.7585039769842613,0.7113013698630137,0.7443110553664218,0.9994922998815366,0.9989726906942898,0.9994860813704496,0.756642409883229,0.6970215679561794,0.7390199637023595,0.9996192249111524,0.9992294520547944,0.9996145775341526,2.043046234669891,0.4050379610809021,0.0021309969522690358,0.006213475138440278,0.002907448402797609,0.0001272067725365716,0.0002573912791794621,0.00012881194377052814
1,5460.3945009708395,7.366221952438353,0.7541377559654764,0.6615979937439327,0.7264639791749006,0.8770688779827381,0.8087805378245669,0.8665236069668939,1e-14,1e-08,"{'krr__alpha': 1e-14, 'krr__gamma': 1e-08}",36,46,28,0.7527500423083432,0.6993150684931507,0.7365193868349865,0.8782365882552039,0.8386268298947008,0.8719181130396083,0.7630732780504316,0.6760273972602739,0.7382198952879582,0.8811558639363682,0.8170533344747881,0.871717586884048,0.7485192079878152,0.6147260273972602,0.7072498029944838,0.8637671348789981,0.7645749507747625,0.8472630680201121,0.7534269757996277,0.6486301369863013,0.7222116301239275,0.8769250296158403,0.7963359301429672,0.8647794356900479,0.7529192756811643,0.6692913385826772,0.7281191806331472,0.8852597732272804,0.8273116438356164,0.8769398312006534,899.8680639320279,0.4970589655056654,0.0048026511043301285,0.02847848137233928,0.011218908302313112,0.007240370547468014,0.02612142565600574,0.010378693023688391
52,115.08125309944151,6.793446636199951,0.7526823489592147,0.6626264227394446,0.7258130453880175,0.7627855813166355,0.6748852999191989,0.7376718748851792,1e-05,1e-07,"{'krr__alpha': 1e-05, 'krr__gamma': 1e-07}",37,44,37,0.7546116094093755,0.6578767123287671,0.7260015117157975,0.7623963445591471,0.6773392688982107,0.7380597014925373,0.7632425114232526,0.6904109589041096,0.7424047136807218,0.7604501607717041,0.6718602859344234,0.7349002715610076,0.7542731426637332,0.660958904109589,0.7266566265060239,0.7638771365713318,0.6738292954370345,0.7382638465506729,0.7437806735488238,0.6496575342465754,0.7147701582516955,0.7649771534946691,0.6754558685044089,0.739629716428404,0.7475038077508884,0.6542280041081822,0.7192322167858487,0.7622271111863259,0.6759417808219178,0.7375058383932742,2.4795246290757578,0.20197171363661545,0.006690692279877425,0.01439476517000681,0.00939450122988082,0.001543506705337024,0.0018830570481336649,0.001551988179188407
73,114.84503817558287,6.510998058319093,0.7466576408867829,0.6606399572298848,0.7203692977936897,0.7554577762734811,0.6707931214840162,0.7305479480552268,0.001,1e-06,"{'krr__alpha': 0.001, 'krr__gamma': 1e-06}",38,48,40,0.7400575393467592,0.6455479452054794,0.7105163965322276,0.7552039262142495,0.6727163770225152,0.7309087526741698,0.7615501776950414,0.6921232876712329,0.7415153182902221,0.7515654086985953,0.666809348514682,0.7262470862470862,0.7463191741411407,0.6568493150684932,0.719025304592315,0.7568962599424607,0.6708329766287133,0.7317209823512933,0.7405652394652226,0.6520547945205479,0.7129750982961991,0.7586732103570825,0.6713466312815684,0.7333083972320927,0.7447960737857505,0.65662444368367,0.717814371257485,0.7549500761550177,0.6722602739726027,0.7305545217714924,2.2907316721669972,0.4736523316892502,0.007823635214079699,0.016267558258111468,0.011020362967228652,0.0023613968837443637,0.002099040585166258,0.0023504775939083736
10,123.58478856086731,6.167125272750853,0.7441868336435945,0.7124204977653552,0.7319923553176629,0.8061093247588424,0.7806646770367052,0.7983789640051647,1e-12,1e-09,"{'krr__alpha': 1e-12, 'krr__gamma': 1e-09}",39,3,26,0.7752580808935522,0.7133561643835616,0.7582817619220968,0.8467168725672702,0.7947949661844019,0.8367356135370195,0.7219495684548993,0.8143835616438356,0.7432411314267856,0.7714926383482823,0.8643951716462631,0.7889822230904474,0.7483499746149941,0.5876712328767123,0.6977027851189267,0.8058893213741751,0.6638130297063608,0.7716958598726114,0.743949906921645,0.7859589041095891,0.7520891364902507,0.8209087832120494,0.8598578888793768,0.8259528802269644,0.7314266373328822,0.6607326258130777,0.7086469616302551,0.7855390082924353,0.7204623287671232,0.7685282432987808,6.090690222633567,0.6737511150631702,0.018111481748590296,0.08250970157789808,0.0242583202547061,0.026417790250459688,0.0784355223376554,0.028010375691068182
11,114.3563371181488,6.161298227310182,0.7418514130986631,0.7433741025075855,0.7397003952404531,0.9119563377898124,0.9226937008700464,0.9123446063257526,1e-12,1e-08,"{'krr__alpha': 1e-12, 'krr__gamma': 1e-08}",40,1,24,0.7569808766288713,0.7065068493150685,0.741819489392305,0.9345066847182264,0.9105384812944096,0.9321647677475898,0.7549500761550177,0.7198630136986301,0.7438075017692852,0.9240565239465224,0.9047170618953856,0.9217216867995288,0.7392113724826536,0.7113013698630137,0.7294117647058824,0.9064139448299204,0.9018919613046829,0.9049909801563438,0.7282112032492808,0.8410958904109589,0.7536054004295796,0.8908021661871721,0.9707216847872614,0.8978185993111366,0.7299035369774921,0.7381033892502568,0.7298578199052131,0.9040023692672194,0.9255993150684932,0.9050269976141644,4.034070448455127,0.6875179864601317,0.012134681895888542,0.05003589528230068,0.009137179662018215,0.015468777345304803,0.025372233302273253,0.012644338906272326
65,112.58129034042358,6.290350151062013,0.7402606193941444,0.6792006865729038,0.7210217594260477,0.9867236419021832,0.9746935105950068,0.9864062530612441,0.0001,0.0001,"{'krr__alpha': 0.0001, 'krr__gamma': 0.0001}",41,29,39,0.7361651717718735,0.6791095890410959,0.7178280542986425,0.9873074970384158,0.9756014039893844,0.9870084877879785,0.7409037062108648,0.6818493150684931,0.7222927625612189,0.9865882552039262,0.9744884855748652,0.9862669497032448,0.7420883398206126,0.6804794520547945,0.7228082939250636,0.9864613301743104,0.9746597037924836,0.9861411866608922,0.7417498730749704,0.6845890410958904,0.7237509051412021,0.9864613301743104,0.9742316582484376,0.9861351819757364,0.7403960060924014,0.6699760356042451,0.7184287812041117,0.9867997969199526,0.9744863013698628,0.9864794591783671,2.742100976086195,0.304158192490662,0.002133683196814944,0.004955548865354667,0.0024157267776212963,0.0003170586223590482,0.0004740657817965041,0.00032594200625652505
94,114.55672283172608,6.15856351852417,0.7369774919614148,0.6664614295160692,0.7145531195090271,0.7418598747673041,0.6706390412131631,0.7197149001551455,0.1,1e-05,"{'krr__alpha': 0.1, 'krr__gamma': 1e-05}",42,36,42,0.7359959383990523,0.6544520547945205,0.7101449275362318,0.7414537146725334,0.6722027223696602,0.7198716479486592,0.7502115417160264,0.697945205479452,0.7341498559077809,0.7380267388729057,0.6652683845561168,0.7151007637802522,0.7341343712980201,0.6595890410958904,0.7103079476304628,0.7433152817735658,0.6710041948463317,0.7209676677551395,0.7302420037231342,0.6571917808219178,0.7065537555228276,0.7446268404129295,0.6715178494991867,0.7221506168293131,0.7343036046708411,0.6631290653885655,0.7116091109478324,0.7418767981045862,0.6732020547945206,0.7204838044623629,5.232364858105108,0.6877274645423502,0.006880455369532654,0.015998212339534187,0.009941254737928264,0.0022195716543874353,0.0027843753872163982,0.002425208468027253
30,112.84737205505371,6.4498179912567135,0.7363682518192587,0.6624893895410185,0.7129216475987338,0.7495007615501776,0.6779501280032086,0.7278905589630799,1e-08,1e-09,"{'krr__alpha': 1e-08, 'krr__gamma': 1e-09}",43,45,43,0.7344728380436623,0.6571917808219178,0.709820602922138,0.7488576747334574,0.680335587706532,0.7280806229958773,0.7424268065662548,0.6791095890410959,0.7226676384839649,0.7486884413606363,0.6768256142453557,0.7269216623758735,0.7373498053816212,0.6650684931506851,0.7144959529065489,0.7507192418344898,0.6768256142453557,0.7285293033542204,0.7331189710610932,0.6561643835616439,0.7084488814938067,0.7516077170418006,0.6785377964215392,0.7297334622289741,0.7344728380436623,0.6549127011297501,0.7091751621872103,0.7476307327805043,0.6772260273972602,0.7261877438604545,1.9125194903268827,0.6788762702100214,0.0033290402588422225,0.00903724928186705,0.0053126461051270476,0.0014487503574128662,0.0013482697235211328,0.0012392538926022365
